/*********************************************
 * OPL 12.3 Data
 * Author: haensel
[195, 28, 3],
[196, 28, 3],
[197, 29, 3],
[198, 29, 3],
[199, 29, 3],
[200, 29, 3],
[201, 29, 3],
[202, 30, 3],
[203, 30, 3],
[204, 30, 3],
[205, 30, 3],
[206, 30, 3],
[207, 31, 3],
[208, 31, 3],
[209, 31, 3],
[210, 31, 3],
[211, 31, 3],
[212, 32, 3],
[213, 32, 3],
[214, 32, 3],
[215, 32, 3],
[216, 32, 3],
[217, 33, 3],
[218, 33, 3],
[219, 33, 3],
[220, 33, 3],
[221, 33, 3],
[222, 34, 3],
[223, 34, 3],
[224, 34, 3],
[225, 34, 3],
[226, 34, 3],
[227, 35, 3],
[228, 35, 3],
[229, 35, 3],
[230, 35, 3],
[231, 35, 3],
[232, 36, 3],
[233, 36, 3],
[234, 36, 3],
[235, 36, 3],
[236, 36, 3],
[237, 37, 3],
[238, 37, 3],
[239, 37, 3],
[240, 37, 3],
[241, 37, 3],
[242, 38, 3],
[243, 38, 3],
[244, 38, 3],
[245, 38, 3],
[246, 38, 3],
[247, 39, 3],
[248, 39, 3],
[249, 39, 3],
[250, 39, 3],
[251, 39, 3],
[252, 40, 3],
[253, 40, 3],
[254, 40, 3],
[255, 40, 3],
[256, 40, 3],
[257, 41, 3],
[258, 41, 3],
[259, 41, 3],
[260, 41, 3],
[261, 41, 3],
[262, 42, 3],
[263, 42, 3],
[264, 42, 3],
[265, 42, 3],
[266, 42, 3],
[267, 43, 3],
[268, 43, 3],
[269, 43, 3],
[270, 43, 3],
[271, 43, 3],
[272, 44, 3],
[273, 44, 3],
[274, 44, 3],
[275, 44, 3],
[276, 44, 3],
[277, 45, 3],
[278, 45, 3],
[279, 45, 3],
[280, 45, 3],
[281, 45, 3],
[282, 46, 3],
[283, 46, 3],
[284, 46, 3],
[285, 46, 3],
[286, 46, 3],
[287, 47, 3],
[288, 47, 3],
[289, 47, 3],
[290, 47, 3],
[291, 47, 3],
[292, 48, 3],
[293, 48, 3],
[294, 48, 3],
[295, 48, 3],
[296, 48, 3],
[297, 49, 3],
[298, 49, 3],
[299, 49, 3],
[300, 49, 3],
[301, 49, 3],
[302, 50, 3],
[303, 50, 3],
[304, 50, 3],
[305, 50, 3],
[306, 50, 3],
[307, 51, 3],
[308, 51, 3],
[309, 51, 3],
[310, 51, 3],
[311, 51, 3],
[312, 52, 3],
[313, 52, 3],
[314, 52, 3],
[315, 52, 3],
[316, 52, 3],
[317, 53, 3],
[318, 53, 3],
[319, 53, 3],
[320, 53, 3],
[321, 53, 3],
[322, 54, 3],
[323, 54, 3],
[324, 54, 3],
[325, 54, 3],
[326, 54, 3],
[327, 55, 3],
[328, 55, 3],
[329, 55, 3],
[330, 55, 3],
[331, 55, 3],
[332, 56, 3],
[333, 56, 3],
[334, 56, 3],
[335, 56, 3],
[336, 56, 3],
[337, 57, 3],
[338, 57, 3],
[339, 57, 3],
[340, 57, 3],
[341, 57, 3],
[342, 58, 3],
[343, 58, 3],
[344, 58, 3],
[345, 58, 3],
[346, 58, 3],
[347, 59, 3],
[348, 59, 3],
[349, 59, 3],
[350, 59, 3],
[351, 59, 3],
[352, 60, 3],
[353, 60, 3],
[354, 60, 3],
[355, 60, 3],
[356, 60, 3],
[357, 61, 3],
[358, 61, 3],
[359, 61, 3],
[360, 61, 3],
[361, 61, 3],
[362, 62, 3],
[363, 62, 3],
[364, 62, 3],
[365, 62, 3],
[366, 62, 3],
[367, 63, 3],
[368, 63, 3],
[369, 63, 3],
[370, 63, 3],
[371, 63, 3],
[372, 64, 3],
[373, 64, 3],
[374, 64, 3],
[375, 64, 3],
[376, 64, 3],
[377, 65, 3],
[378, 65, 3],
[379, 65, 3],
[380, 65, 3],
[381, 65, 3],
[382, 66, 3],
[383, 66, 3],
[384, 66, 3],
[385, 66, 3],
[386, 66, 3],
[387, 67, 3],
[388, 67, 3],
[389, 67, 3],
[390, 67, 3],
[391, 67, 3],
[392, 68, 3],
[393, 68, 3],
[394, 68, 3],
[395, 68, 3],
[396, 68, 3],
[397, 69, 3],
[398, 69, 3],
[399, 69, 3],
[400, 69, 3],
[401, 69, 3],
[402, 70, 3],
[403, 70, 3],
[404, 70, 3],
[405, 70, 3],
[406, 70, 3],
[407, 71, 3],
[408, 71, 3],
[409, 71, 3],
[410, 71, 3],
[411, 71, 3],
[412, 72, 3],
[413, 72, 3],
[414, 72, 3],
[415, 72, 3],
[416, 72, 3],
[417, 73, 3],
[418, 73, 3],
[419, 73, 3],
[420, 73, 3],
[421, 73, 3],
[422, 74, 3],
[423, 74, 3],
[424, 74, 3],
[425, 74, 3],
[426, 74, 3],
[427, 75, 3],
[428, 75, 3],
[429, 75, 3],
[430, 75, 3],
[431, 75, 3],
[432, 76, 3],
[433, 76, 3],
[434, 76, 3],
[435, 76, 3],
[436, 76, 3],
[437, 77, 3],
[438, 77, 3],
[439, 77, 3],
[440, 77, 3],
[441, 77, 3],
[442, 78, 3],
[443, 78, 3],
[444, 78, 3],
[445, 78, 3],
[446, 78, 3],
[447, 79, 3],
[448, 79, 3],
[449, 79, 3],
[450, 79, 3],
[451, 79, 3],
[452, 80, 3],
[453, 80, 3],
[454, 80, 3],
[455, 80, 3],
[456, 80, 3],
[457, 81, 3],
[458, 81, 3],
[459, 81, 3],
[460, 81, 3],
[461, 81, 3],
[462, 82, 3],
[463, 82, 3],
[464, 82, 3],
[465, 82, 3],
[466, 82, 3],
[467, 83, 3],
[468, 83, 3],
[469, 83, 3],
[470, 83, 3],
[471, 83, 3],
[472, 84, 3],
[473, 84, 3],
[474, 84, 3],
[475, 84, 3],
[476, 84, 3],
[477, 85, 3],
[478, 85, 3],
[479, 85, 3],
[480, 85, 3],
[481, 85, 3],
[482, 86, 3],
[483, 86, 3],
[484, 86, 3],
[485, 86, 3],
[486, 86, 3],
[487, 87, 3],
[488, 87, 3],
[489, 87, 3],
[490, 87, 3],
[491, 87, 3],
[492, 88, 3],
[493, 88, 3],
[494, 88, 3],
[495, 88, 3],
[496, 88, 3],
[497, 89, 3],
[498, 89, 3],
[499, 89, 3],
[500, 89, 3],
[501, 89, 3],
[502, 90, 3],
[503, 90, 3],
[504, 90, 3],
[505, 90, 3],
[506, 90, 3],
[507, 91, 3],
[508, 91, 3],
[509, 91, 3],
[510, 91, 3],
[511, 91, 3],
[512, 92, 3],
[513, 92, 3],
[514, 92, 3],
[515, 92, 3],
[516, 92, 3],
[517, 93, 3],
[518, 93, 3],
[519, 93, 3],
[520, 93, 3],
[521, 93, 3],
[522, 94, 3],
[523, 94, 3],
[524, 94, 3],
[525, 94, 3],
[526, 94, 3],
[527, 95, 3],
[528, 95, 3],
[529, 95, 3],
[530, 95, 3],
[531, 95, 3],
[532, 96, 3],
[533, 96, 3],
[534, 96, 3],
[535, 96, 3],
[536, 96, 3],
[537, 97, 3],
[538, 97, 3],
[539, 97, 3],
[540, 97, 3],
[541, 97, 3],
[542, 98, 3],
[543, 98, 3],
[544, 98, 3],
[545, 98, 3],
[546, 98, 3],
[547, 99, 3],
[548, 99, 3],
[549, 99, 3],
[550, 99, 3],
[551, 99, 3],
[552, 100, 3],
[553, 100, 3],
[554, 100, 3],
[555, 100, 3],
[556, 100, 3],
[557, 101, 3],
[558, 101, 3],
[559, 101, 3],
[560, 101, 3],
[561, 101, 3],
[562, 102, 3],
[563, 102, 3],
[564, 102, 3],
[565, 102, 3],
[566, 102, 3],
[567, 103, 3],
[568, 103, 3],
[569, 103, 3],
[570, 103, 3],
[571, 103, 3],
[572, 104, 3],
[573, 104, 3],
[574, 104, 3],
[575, 104, 3],
[576, 104, 3],
[577, 105, 3],
[578, 105, 3],
[579, 105, 3],
[580, 105, 3],
[581, 105, 3],
[582, 106, 3],
[583, 106, 3],
[584, 106, 3],
[585, 106, 3],
[586, 106, 3],
[587, 107, 3],
[588, 107, 3],
[589, 107, 3],
[590, 107, 3],
[591, 107, 3],
[592, 108, 3],
[593, 108, 3],
[594, 108, 3],
[595, 108, 3],
[596, 108, 3],
[597, 109, 3],
[598, 109, 3],
[599, 109, 3],
[600, 109, 3],
[601, 109, 3],
[602, 110, 3],
[603, 110, 3],
[604, 110, 3],
[605, 110, 3],
[606, 110, 3],
[607, 111, 3],
[608, 111, 3],
[609, 111, 3],
[610, 111, 3],
[611, 111, 3]];

//  [p(n) - x_1(n) - x_2(n) - ... ]        
tree_val = [[1, 0],
[0.1, 15],
[0.1, 18],
[0.1, 18],
[0.1, 11],
[0.1, 15],
[0.1, 20],
[0.1, 15],
[0.1, 19],
[0.1, 12],
[0.1, 12],
[0.01, 10],
[0.01, 10],
[0.01, 10],
[0.01, 10],
[0.01, 10],
[0.01, 16],
[0.01, 18],
[0.01, 21],
[0.01, 7],
[0.01, 11],
[0.01, 17],
[0.01, 16],
[0.01, 12],
[0.01, 15],
[0.01, 10],
[0.01, 21],
[0.01, 21],
[0.01, 17],
[0.01, 8],
[0.01, 19],
[0.01, 13],
[0.01, 16],
[0.01, 11],
[0.01, 20],
[0.01, 16],
[0.01, 25],
[0.01, 20],
[0.01, 22],
[0.01, 22],
[0.01, 17],
[0.01, 3],
[0.01, 16],
[0.01, 10],
[0.01, 7],
[0.01, 8],
[0.01, 13],
[0.01, 16],
[0.01, 2],
[0.01, 5],
[0.01, 19],
[0.01, 15],
[0.01, 17],
[0.01, 24],
[0.01, 22],
[0.01, 12],
[0.01, 23],
[0.01, 13],
[0.01, 16],
[0.01, 16],
[0.01, 18],
[0.01, 19],
[0.01, 22],
[0.01, 15],
[0.01, 18],
[0.01, 18],
[0.01, 27],
[0.01, 24],
[0.01, 26],
[0.01, 16],
[0.01, 20],
[0.01, 24],
[0.01, 14],
[0.01, 13],
[0.01, 15],
[0.01, 12],
[0.01, 7],
[0.01, 13],
[0.01, 6],
[0.01, 16],
[0.01, 14],
[0.01, 19],
[0.01, 20],
[0.01, 18],
[0.01, 15],
[0.01, 23],
[0.01, 20],
[0.01, 11],
[0.01, 18],
[0.01, 13],
[0.01, 12],
[0.01, 16],
[0.01, 11],
[0.01, 9],
[0.01, 14],
[0.01, 13],
[0.01, 11],
[0.01, 12],
[0.01, 13],
[0.01, 12],
[0.01, 11],
[0.01, 11],
[0.01, 9],
[0.01, 18],
[0.01, 15],
[0.01, 4],
[0.01, 17],
[0.01, 13],
[0.01, 9],
[0.01, 15],
[0.01, 14],
[0.002, 14],
[0.002, 17],
[0.002, 11],
[0.002, 18],
[0.002, 14],
[0.002, 14],
[0.002, 19],
[0.002, 21],
[0.002, 14],
[0.002, 12],
[0.002, 18],
[0.002, 13],
[0.002, 16],
[0.002, 14],
[0.002, 17],
[0.002, 13],
[0.002, 16],
[0.002, 17],
[0.002, 18],
[0.002, 14],
[0.002, 19],
[0.002, 15],
[0.002, 13],
[0.002, 13],
[0.002, 14],
[0.002, 18],
[0.002, 21],
[0.002, 13],
[0.002, 19],
[0.002, 12],
[0.002, 14],
[0.002, 15],
[0.002, 14],
[0.002, 14],
[0.002, 18],
[0.002, 16],
[0.002, 21],
[0.002, 13],
[0.002, 13],
[0.002, 16],
[0.002, 12],
[0.002, 12],
[0.002, 19],
[0.002, 15],
[0.002, 11],
[0.002, 18],
[0.002, 14],
[0.002, 10],
[0.002, 14],
[0.002, 22],
[0.002, 14],
[0.002, 16],
[0.002, 12],
[0.002, 17],
[0.002, 12],
[0.002, 8],
[0.002, 14],
[0.002, 12],
[0.002, 15],
[0.002, 14],
[0.002, 17],
[0.002, 17],
[0.002, 20],
[0.002, 13],
[0.002, 13],
[0.002, 14],
[0.002, 12],
[0.002, 15],
[0.002, 16],
[0.002, 13],
[0.002, 21],
[0.002, 13],
[0.002, 11],
[0.002, 18],
[0.002, 13],
[0.002, 15],
[0.002, 17],
[0.002, 11],
[0.002, 15],
[0.002, 18],
[0.002, 16],
[0.002, 17],
[0.002, 17],
[0.002, 12],
[0.002, 12],
[0.002, 12],
[0.002, 15],
[0.002, 17],
[0.002, 17],
[0.002, 18],
[0.002, 15],
[0.002, 17],
[0.002, 18],
[0.002, 21],
[0.002, 18],
[0.002, 14],
[0.002, 14],
[0.002, 17],
[0.002, 18],
[0.002, 16],
[0.002, 21],
[0.002, 14],
[0.002, 13],
[0.002, 17],
[0.002, 14],
[0.002, 12],
[0.002, 22],
[0.002, 9],
[0.002, 13],
[0.002, 11],
[0.002, 15],
[0.002, 19],
[0.002, 16],
[0.002, 18],
[0.002, 17],
[0.002, 14],
[0.002, 17],
[0.002, 10],
[0.002, 10],
[0.002, 12],
[0.002, 14],
[0.002, 20],
[0.002, 14],
[0.002, 9],
[0.002, 16],
[0.002, 18],
[0.002, 21],
[0.002, 15],
[0.002, 13],
[0.002, 18],
[0.002, 10],
[0.002, 13],
[0.002, 14],
[0.002, 14],
[0.002, 17],
[0.002, 17],
[0.002, 16],
[0.002, 16],
[0.002, 20],
[0.002, 16],
[0.002, 14],
[0.002, 21],
[0.002, 21],
[0.002, 13],
[0.002, 10],
[0.002, 18],
[0.002, 14],
[0.002, 13],
[0.002, 13],
[0.002, 14],
[0.002, 18],
[0.002, 16],
[0.002, 21],
[0.002, 13],
[0.002, 18],
[0.002, 11],
[0.002, 16],
[0.002, 17],
[0.002, 17],
[0.002, 9],
[0.002, 17],
[0.002, 19],
[0.002, 12],
[0.002, 15],
[0.002, 19],
[0.002, 13],
[0.002, 19],
[0.002, 15],
[0.002, 13],
[0.002, 17],
[0.002, 16],
[0.002, 12],
[0.002, 15],
[0.002, 12],
[0.002, 15],
[0.002, 19],
[0.002, 13],
[0.002, 13],
[0.002, 13],
[0.002, 18],
[0.002, 15],
[0.002, 19],
[0.002, 14],
[0.002, 14],
[0.002, 14],
[0.002, 16],
[0.002, 16],
[0.002, 18],
[0.002, 20],
[0.002, 11],
[0.002, 15],
[0.002, 10],
[0.002, 9],
[0.002, 13],
[0.002, 19],
[0.002, 15],
[0.002, 17],
[0.002, 17],
[0.002, 9],
[0.002, 15],
[0.002, 14],
[0.002, 16],
[0.002, 19],
[0.002, 11],
[0.002, 19],
[0.002, 12],
[0.002, 12],
[0.002, 14],
[0.002, 27],
[0.002, 16],
[0.002, 15],
[0.002, 19],
[0.002, 17],
[0.002, 13],
[0.002, 14],
[0.002, 19],
[0.002, 14],
[0.002, 19],
[0.002, 13],
[0.002, 18],
[0.002, 12],
[0.002, 12],
[0.002, 13],
[0.002, 17],
[0.002, 16],
[0.002, 18],
[0.002, 17],
[0.002, 17],
[0.002, 17],
[0.002, 17],
[0.002, 11],
[0.002, 16],
[0.002, 13],
[0.002, 21],
[0.002, 14],
[0.002, 11],
[0.002, 15],
[0.002, 17],
[0.002, 16],
[0.002, 9],
[0.002, 14],
[0.002, 14],
[0.002, 15],
[0.002, 16],
[0.002, 18],
[0.002, 10],
[0.002, 17],
[0.002, 13],
[0.002, 12],
[0.002, 18],
[0.002, 17],
[0.002, 15],
[0.002, 14],
[0.002, 16],
[0.002, 17],
[0.002, 20],
[0.002, 18],
[0.002, 17],
[0.002, 15],
[0.002, 14],
[0.002, 13],
[0.002, 16],
[0.002, 16],
[0.002, 14],
[0.002, 17],
[0.002, 9],
[0.002, 18],
[0.002, 14],
[0.002, 18],
[0.002, 19],
[0.002, 16],
[0.002, 12],
[0.002, 11],
[0.002, 17],
[0.002, 17],
[0.002, 14],
[0.002, 9],
[0.002, 18],
[0.002, 18],
[0.002, 17],
[0.002, 15],
[0.002, 16],
[0.002, 14],
[0.002, 14],
[0.002, 15],
[0.002, 15],
[0.002, 14],
[0.002, 18],
[0.002, 13],
[0.002, 17],
[0.002, 17],
[0.002, 9],
[0.002, 16],
[0.002, 14],
[0.002, 16],
[0.002, 11],
[0.002, 17],
[0.002, 13],
[0.002, 14],
[0.002, 12],
[0.002, 17],
[0.002, 13],
[0.002, 17],
[0.002, 12],
[0.002, 16],
[0.002, 20],
[0.002, 16],
[0.002, 18],
[0.002, 17],
[0.002, 15],
[0.002, 13],
[0.002, 10],
[0.002, 12],
[0.002, 19],
[0.002, 14],
[0.002, 10],
[0.002, 21],
[0.002, 17],
[0.002, 10],
[0.002, 14],
[0.002, 16],
[0.002, 20],
[0.002, 14],
[0.002, 12],
[0.002, 16],
[0.002, 13],
[0.002, 13],
[0.002, 12],
[0.002, 13],
[0.002, 12],
[0.002, 17],
[0.002, 22],
[0.002, 16],
[0.002, 20],
[0.002, 12],
[0.002, 15],
[0.002, 18],
[0.002, 19],
[0.002, 18],
[0.002, 14],
[0.002, 16],
[0.002, 16],
[0.002, 19],
[0.002, 11],
[0.002, 10],
[0.002, 12],
[0.002, 19],
[0.002, 13],
[0.002, 10],
[0.002, 17],
[0.002, 15],
[0.002, 14],
[0.002, 21],
[0.002, 14],
[0.002, 16],
[0.002, 18],
[0.002, 19],
[0.002, 13],
[0.002, 14],
[0.002, 9],
[0.002, 7],
[0.002, 9],
[0.002, 16],
[0.002, 20],
[0.002, 13],
[0.002, 11],
[0.002, 14],
[0.002, 13],
[0.002, 15],
[0.002, 15],
[0.002, 19],
[0.002, 13],
[0.002, 13],
[0.002, 16],
[0.002, 15],
[0.002, 15],
[0.002, 17],
[0.002, 15],
[0.002, 18],
[0.002, 15],
[0.002, 11],
[0.002, 15],
[0.002, 15],
[0.002, 20],
[0.002, 17],
[0.002, 13],
[0.002, 19],
[0.002, 19],
[0.002, 17],
[0.002, 17],
[0.002, 16],
[0.002, 14],
[0.002, 15],
[0.002, 15],
[0.002, 23],
[0.002, 15],
[0.002, 11],
[0.002, 13],
[0.002, 14],
[0.002, 11],
[0.002, 15],
[0.002, 12],
[0.002, 17],
[0.002, 13],
[0.002, 13],
[0.002, 16],
[0.002, 20],
[0.002, 16],
[0.002, 16],
[0.002, 19],
[0.002, 16],
[0.002, 16],
[0.002, 15],
[0.002, 14],
[0.002, 18],
[0.002, 13],
[0.002, 16],
[0.002, 19],
[0.002, 16],
[0.002, 12],
[0.002, 17],
[0.002, 16],
[0.002, 13],
[0.002, 14],
[0.002, 14],
[0.002, 20],
[0.002, 14],
[0.002, 18],
[0.002, 17],
[0.002, 14],
[0.002, 17],
[0.002, 20],
[0.002, 19],
[0.002, 16],
[0.002, 19],
[0.002, 15],
[0.002, 17],
[0.002, 18],
[0.002, 9],
[0.002, 17],
[0.002, 19],
[0.002, 18],
[0.002, 12],
[0.002, 13],
[0.002, 13],
[0.002, 13],
[0.002, 18],
[0.002, 17],
[0.002, 19],
[0.002, 12],
[0.002, 15],
[0.002, 14],
[0.002, 15],
[0.002, 19],
[0.002, 13],
[0.002, 15],
[0.002, 14],
[0.002, 19],
[0.002, 19],
[0.002, 12],
[0.002, 14],
[0.002, 17],
[0.002, 15],
[0.002, 16],
[0.002, 16],
[0.002, 16],
[0.002, 13],
[0.002, 16],
[0.002, 17],
[0.002, 17],
[0.002, 12],
[0.002, 16],
[0.002, 15],
[0.002, 10],
[0.002, 16],
[0.002, 17],
[0.002, 24],
[0.002, 15],
[0.002, 10],
[0.002, 13],
[0.002, 17],
[0.002, 8],
[0.002, 15],
[0.002, 11],
[0.002, 15],
[0.002, 12],
[0.002, 10],
[0.002, 16],
[0.002, 14],
[0.002, 18],
[0.002, 18],
[0.002, 15],
[0.002, 9],
[0.002, 14],
[0.002, 18],
[0.002, 15],
[0.002, 8],
[0.002, 15],
[0.002, 17],
[0.002, 18]];
